production_budget,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,worldwide_gross
85000000.0,2000.0,1.85,143.0,15838.0,90000000.0,7.7,427230516.0
85000000.0,2001.0,2.35,116.0,13028.0,85000000.0,7.8,450728529.0
85000000.0,2004.0,2.35,108.0,14161.0,75000000.0,7.8,288587450.0
85000000.0,1997.0,2.35,124.0,23603.0,85000000.0,6.4,315268353.0
85000000.0,2014.0,2.35,139.0,22226.0,85000000.0,6.7,276014965.0
85000000.0,2012.0,1.85,91.0,37142.0,85000000.0,7.1,378505812.0
85000000.0,2007.0,2.35,107.0,662.0,85000000.0,7.1,340384141.0
85000000.0,2012.0,2.35,115.0,36237.0,85000000.0,6.8,208542162.0
85000000.0,2007.0,2.35,122.0,43499.0,85000000.0,6.9,311744465.0
85000000.0,2009.0,1.85,120.0,15226.0,85000000.0,6.6,224614744.0
85000000.0,1998.0,2.35,140.0,11951.0,90000000.0,7.3,250649836.0
85000000.0,2006.0,1.85,83.0,6081.0,85000000.0,6.2,191932158.0
85000000.0,2011.0,2.35,104.0,3768.0,75000000.0,6.2,153487972.0
85000000.0,2000.0,1.85,100.0,4182.0,85000000.0,4.8,66941559.0
85000000.0,2012.0,1.85,106.0,11454.0,85000000.0,5.6,173613482.0
85000000.0,2006.0,1.85,138.0,17423.0,85000000.0,6.9,205190324.0
85000000.0,2006.0,2.35,104.0,1235.0,85000000.0,6.0,157794205.0
85000000.0,2005.0,2.35,145.0,2380.0,85000000.0,7.3,161510853.0
85000000.0,2001.0,2.35,131.0,5103.0,68000000.0,7.6,96971293.0
85000000.0,1993.0,2.35,130.0,2407.0,70000000.0,6.2,137298489.0
85000000.0,2003.0,2.35,104.0,16930.0,85000000.0,6.7,80831893.0
85000000.0,2011.0,1.85,97.0,2707.0,100000000.0,7.1,149717124.0
85000000.0,2010.0,1.85,82.0,3326.0,85000000.0,4.3,114979922.0
85000000.0,1998.0,1.85,178.0,23950.0,90000000.0,7.1,44650003.0
85000000.0,2002.0,1.85,108.0,1460.0,85000000.0,5.5,78353508.0
85000000.0,2007.0,2.35,162.0,36928.0,65000000.0,7.7,83080084.0
85000000.0,2010.0,1.85,112.0,12687.0,60000000.0,7.5,48056764.0
85000000.0,2003.0,2.35,135.0,1439.0,60000000.0,5.4,74132631.0
84000000.0,2002.0,1.85,86.0,6355.0,84000000.0,4.9,276294164.0
84000000.0,2000.0,1.85,109.0,2818.0,65000000.0,4.3,166307945.0
84000000.0,2013.0,2.35,116.0,25220.0,84000000.0,6.7,137162560.0
82500000.0,2006.0,1.85,107.0,12700.0,70000000.0,6.4,237685089.0
82500000.0,2006.0,1.85,97.0,23907.0,40455386.33009198,6.4,143985708.0
82500000.0,2008.0,2.35,88.0,21863.0,85000000.0,6.1,223636949.0
82500000.0,2008.0,1.85,120.0,3632.0,85000000.0,7.0,160388063.0
82000000.0,2005.0,2.35,113.0,13693.0,82000000.0,6.4,190320568.0
82000000.0,2010.0,2.35,113.0,46355.0,80000000.0,6.5,268268174.0
82000000.0,2000.0,2.35,123.0,5839.0,82000000.0,5.9,96024898.0
81000000.0,2003.0,1.85,101.0,21276.0,81000000.0,6.7,483473962.0
80000000.0,2012.0,2.35,142.0,49942.0,78000000.0,7.3,677923379.0
80000000.0,2011.0,2.35,102.0,16143.0,80000000.0,6.5,586464305.0
80000000.0,2015.0,1.85,89.0,26839.0,80000000.0,6.7,470909901.0
80000000.0,1992.0,1.85,126.0,2899.0,80000000.0,7.0,266824291.0
80000000.0,2006.0,1.85,83.0,22813.0,80000000.0,6.8,343397247.0
80000000.0,2002.0,1.66,85.0,3112.0,80000000.0,7.2,245800000.0
80000000.0,1998.0,2.35,120.0,22750.0,75000000.0,6.1,349464664.0
80000000.0,2013.0,1.85,101.0,39269.0,80000000.0,5.4,247023808.0
80000000.0,2011.0,1.85,87.0,4073.0,75000000.0,4.4,349088523.0
80000000.0,2008.0,1.85,110.0,44798.0,80000000.0,6.5,226739416.0
80000000.0,2005.0,1.85,91.0,1804.0,75000000.0,6.3,260700012.0
80000000.0,2010.0,2.35,138.0,29585.0,80000000.0,8.1,299461782.0
80000000.0,2003.0,1.85,128.0,22679.0,80000000.0,6.7,266685242.0
80000000.0,2008.0,1.85,88.0,9913.0,80000000.0,5.6,168311558.0
80000000.0,1997.0,2.35,138.0,17087.0,80000000.0,7.3,241200000.0
80000000.0,2008.0,2.35,99.0,12831.0,80000000.0,6.1,221468935.0
80000000.0,2002.0,2.35,117.0,16828.0,80000000.0,7.7,183354514.0
80000000.0,2011.0,1.85,117.0,16325.0,80000000.0,6.4,214974953.0
80000000.0,2008.0,2.35,118.0,5637.0,80000000.0,6.6,178066569.0
80000000.0,1997.0,2.35,123.0,15362.0,75000000.0,6.8,224117573.0
80000000.0,2010.0,1.85,80.0,4394.0,80000000.0,4.6,204774690.0
80000000.0,2003.0,2.35,154.0,61110.0,79000000.0,7.2,165173909.0
80000000.0,2010.0,2.35,118.0,44797.0,80000000.0,6.9,158750817.0
80000000.0,1997.0,1.85,90.0,50005.0,80000000.0,5.2,177993801.0
80000000.0,1996.0,1.77,88.0,15001.0,80000000.0,6.3,250200000.0
80000000.0,2014.0,2.35,134.0,20411.0,68000000.0,7.6,211755593.0
80000000.0,2006.0,1.85,93.0,1267.0,65000000.0,5.6,158926474.0
80000000.0,2011.0,2.35,102.0,5392.0,80000000.0,5.2,170805525.0
80000000.0,1997.0,2.35,135.0,8355.0,75000000.0,6.7,142783718.0
80000000.0,1998.0,2.35,98.0,12729.0,70000000.0,5.7,164800000.0
80000000.0,2002.0,2.35,83.0,14261.0,80000000.0,7.0,106515310.0
80000000.0,2001.0,2.35,99.0,25942.0,80000000.0,6.5,147080413.0
80000000.0,1998.0,2.35,130.0,12186.0,80000000.0,5.1,136047317.0
80000000.0,2004.0,1.85,129.0,20056.0,80000000.0,6.6,96148711.0
80000000.0,1999.0,1.78,74.0,814.0,80000000.0,7.3,60507228.0
80000000.0,2002.0,2.35,96.0,1919.0,80000000.0,5.9,98983590.0
80000000.0,1998.0,2.35,113.0,49631.0,85000000.0,7.0,71485043.0
80000000.0,1998.0,1.85,114.0,10731.0,90000000.0,5.6,50632037.0
80000000.0,2005.0,2.35,129.0,2864.0,75000000.0,5.9,141475336.0
80000000.0,2000.0,1.85,90.0,25190.0,80000000.0,5.3,58270391.0
80000000.0,2005.0,1.85,118.0,27114.0,88000000.0,5.9,105299638.0
80000000.0,1996.0,2.35,106.0,22590.0,70000000.0,6.3,101371017.0
80000000.0,2013.0,2.35,87.0,1971.0,80000000.0,5.2,130580730.0
80000000.0,2000.0,1.85,145.0,1825.0,80000000.0,7.3,66554547.0
80000000.0,1996.0,1.85,114.0,25126.0,80000000.0,5.8,158908290.0
80000000.0,2015.0,2.35,106.0,16922.0,90000000.0,6.0,131234406.0
80000000.0,2014.0,2.35,105.0,1099.0,80000000.0,5.6,108469033.0
80000000.0,2003.0,2.35,91.0,5593.0,80000000.0,5.7,54540662.0
80000000.0,2009.0,2.35,118.0,619.0,80000000.0,5.8,53508858.0
80000000.0,2003.0,2.35,116.0,43887.0,80000000.0,5.6,26703184.0
80000000.0,2009.0,2.35,104.0,152.0,40000000.0,7.8,86787530.0
80000000.0,1998.0,1.85,97.0,2521.0,80000000.0,5.8,69131860.0
80000000.0,1997.0,2.35,177.0,4346.0,80000000.0,6.0,20841123.0
80000000.0,2000.0,2.35,106.0,2.0,70000000.0,5.7,33463969.0
80000000.0,2007.0,1.85,99.0,2323.0,80000000.0,5.9,40147042.0
80000000.0,2005.0,2.35,102.0,1890.0,52000000.0,4.2,6300451.0
79300000.0,1994.0,1.66,73.0,6458.0,45000000.0,8.5,987480140.0
79000000.0,2012.0,1.85,94.0,27842.0,79000000.0,5.8,318146162.0
79000000.0,2011.0,1.85,91.0,27405.0,79000000.0,3.4,150519217.0
78000000.0,2001.0,1.85,135.0,2827.0,58000000.0,8.2,317668058.0
78000000.0,2013.0,2.35,95.0,848.0,78000000.0,6.5,274392649.0
78000000.0,2002.0,2.35,124.0,35867.0,78000000.0,7.2,206455420.0
78000000.0,2004.0,2.35,136.0,36925.0,100000000.0,6.7,107336658.0
78000000.0,2003.0,2.35,110.0,4714.0,78000000.0,5.8,179265204.0
78000000.0,2004.0,2.0,125.0,1970.0,50000000.0,5.1,43957541.0
77500000.0,2015.0,2.35,108.0,30230.0,81200000.0,7.8,90226482.0
76000000.0,2013.0,1.85,98.0,11905.0,76000000.0,7.5,974873764.0
76000000.0,2006.0,1.85,109.0,16479.0,76000000.0,7.9,69853395.0
76000000.0,2000.0,1.85,92.0,28050.0,76000000.0,4.1,35129610.0
75000000.0,2016.0,1.85,87.0,4782.0,75000000.0,6.8,514103326.0
75000000.0,1996.0,2.35,154.0,16785.0,75000000.0,6.9,817400878.0
75000000.0,1997.0,1.85,129.0,1635.0,73000000.0,6.5,618638999.0
75000000.0,2006.0,1.85,115.0,1815.0,80000000.0,6.9,651899282.0
75000000.0,2005.0,1.85,86.0,1777.0,75000000.0,6.9,556559566.0
75000000.0,2010.0,1.85,102.0,28497.0,80000000.0,6.0,272223430.0
75000000.0,2004.0,1.85,90.0,63165.0,75000000.0,6.0,371917043.0
75000000.0,2000.0,2.35,104.0,21397.0,75000000.0,7.4,296339717.0
75000000.0,2008.0,2.35,110.0,25763.0,75000000.0,6.7,342416460.0
75000000.0,1996.0,2.35,136.0,15999.0,75000000.0,7.4,336069511.0
75000000.0,2004.0,2.35,99.0,12952.0,75000000.0,6.8,196324496.0
75000000.0,2007.0,2.35,117.0,1673.0,75000000.0,6.7,202871849.0
75000000.0,2013.0,2.35,125.0,13312.0,75000000.0,7.3,351723989.0
75000000.0,2006.0,2.35,130.0,2856.0,70000000.0,6.5,155708695.0
75000000.0,1999.0,1.85,110.0,5320.0,75000000.0,4.1,97387965.0
75000000.0,2011.0,1.85,110.0,16691.0,75000000.0,6.1,211562435.0
75000000.0,2004.0,1.85,128.0,16199.0,60000000.0,7.3,218673959.0
75000000.0,2015.0,2.1269761542364285,77.0,2044.0,40455386.33009198,4.8,221594911.0
75000000.0,2006.0,2.35,91.0,17299.0,75000000.0,6.6,141267370.0
75000000.0,2009.0,1.85,100.0,5174.0,35000000.0,5.4,118230763.0
75000000.0,2000.0,1.85,124.0,3424.0,75000000.0,5.9,213500000.0
75000000.0,2007.0,1.85,102.0,60646.0,75000000.0,7.1,119512771.0
75000000.0,2005.0,2.4,118.0,15889.0,53000000.0,5.7,94944017.0
75000000.0,2005.0,2.35,163.0,2529.0,70000000.0,7.6,131492772.0
75000000.0,2010.0,2.35,100.0,25206.0,75000000.0,5.4,95572749.0
75000000.0,2015.0,2.35,116.0,15735.0,75000000.0,7.3,105445109.0
75000000.0,2003.0,2.35,142.0,16580.0,70000000.0,6.6,85632458.0
75000000.0,2006.0,1.85,110.0,5609.0,70000000.0,5.6,72785169.0
75000000.0,2004.0,1.85,131.0,12522.0,80000000.0,6.5,54344321.0
75000000.0,2001.0,2.35,123.0,13934.0,80000000.0,6.6,71523271.0
75000000.0,1999.0,2.35,148.0,804.0,75000000.0,6.7,39251128.0
75000000.0,2011.0,2.35,128.0,7067.0,82000000.0,6.1,89758389.0
75000000.0,2005.0,2.35,113.0,103354.0,52000000.0,6.6,77636443.0
75000000.0,2003.0,2.35,116.0,14028.0,75000000.0,5.3,50409753.0
75000000.0,2000.0,2.35,94.0,15857.0,75000000.0,6.6,36751979.0
75000000.0,2004.0,2.35,113.0,4397.0,45000000.0,6.1,34009180.0
75000000.0,1998.0,2.35,99.0,2542.0,75000000.0,6.0,14623082.0
75000000.0,2001.0,1.85,93.0,5580.0,75000000.0,4.7,5409517.0
74000000.0,2015.0,1.85,91.0,13616.0,74000000.0,6.4,1163624481.0
74000000.0,2015.0,1.85,92.0,5217.0,74000000.0,6.0,311594032.0
73243106.0,2000.0,2.35,106.0,33645.0,75000000.0,7.2,248099143.0
73000000.0,2006.0,2.35,122.0,12410.0,73000000.0,6.6,162870525.0
73000000.0,2016.0,1.85,97.0,24350.0,73000000.0,6.3,346634366.0
73000000.0,1998.0,2.35,98.0,15269.0,69000000.0,5.9,103891409.0
73000000.0,1998.0,2.35,134.0,1044.0,75000000.0,6.0,50168294.0
72500000.0,2007.0,2.35,87.0,3086.0,75000000.0,7.4,527071022.0
72500000.0,2008.0,2.35,112.0,13827.0,70000000.0,5.6,109362966.0
72500000.0,2009.0,1.85,153.0,11852.0,75000000.0,6.4,71880305.0
72500000.0,2007.0,2.35,110.0,5187.0,70000000.0,7.1,86509602.0
72000000.0,1995.0,2.35,178.0,1976.0,72000000.0,8.4,209045647.0
72000000.0,2005.0,2.35,125.0,15850.0,70000000.0,7.1,96947540.0
72000000.0,2001.0,2.35,116.0,14780.0,72000000.0,4.5,54616869.0
72000000.0,2001.0,1.85,152.0,4310.0,72000000.0,6.9,37306334.0
72000000.0,2004.0,2.35,109.0,55.0,59660000.0,7.1,62176754.0
71682975.0,2004.0,1.85,108.0,7273.0,60000000.0,6.5,257641634.0
70702619.0,2002.0,1.85,106.0,1675.0,72000000.0,6.7,408265690.0
70000000.0,2004.0,1.85,93.0,1148.0,150000000.0,7.2,937008132.0
70000000.0,2009.0,1.85,88.0,5227.0,75000000.0,4.5,443483213.0
70000000.0,1999.0,2.35,116.0,12790.0,70000000.0,5.5,310138178.0
70000000.0,2002.0,2.35,132.0,14790.0,70000000.0,5.8,267200000.0
70000000.0,1996.0,1.85,139.0,3667.0,80000000.0,6.6,308700000.0
70000000.0,1991.0,2.35,142.0,64259.0,70000000.0,6.7,300854823.0
70000000.0,1990.0,2.35,124.0,16595.0,70000000.0,7.1,239814025.0
70000000.0,2003.0,2.35,117.0,14486.0,80000000.0,6.0,207154748.0
70000000.0,2002.130733382389,16.0,45.0,1430.0,40455386.33009198,7.5,207068340.0
70000000.0,2001.0,1.85,141.0,11458.0,68000000.0,6.9,202726605.0
70000000.0,2013.0,2.35,119.0,31782.0,70000000.0,6.5,150562164.0
70000000.0,2011.0,2.35,116.0,4001.0,70000000.0,5.8,213463976.0
70000000.0,2004.0,2.35,109.0,3222.0,60000000.0,5.6,172543519.0
70000000.0,2011.0,2.35,146.0,46726.0,66000000.0,7.2,156815529.0
70000000.0,2002.0,2.35,124.0,6181.0,75000000.0,7.1,114658262.0
70000000.0,2014.0,2.35,118.0,27674.0,70000000.0,6.1,158702748.0
70000000.0,1998.0,2.35,103.0,6207.0,58000000.0,6.4,117800000.0
70000000.0,2003.0,1.37,125.0,16138.0,70000000.0,8.0,123954323.0
70000000.0,1994.0,1.85,125.0,1439.0,70000000.0,6.2,131011757.0
70000000.0,2012.0,2.35,88.0,5861.0,70000000.0,6.4,160379930.0
70000000.0,2014.0,2.35,92.0,5178.0,70000000.0,6.3,216821942.0
70000000.0,1989.0,2.35,171.0,4074.0,69500000.0,7.6,54243125.0
70000000.0,2010.0,2.35,136.0,1579.0,70000000.0,6.3,137431619.0
70000000.0,2011.0,2.35,111.0,18510.0,70000000.0,5.3,70546865.0
70000000.0,1998.0,2.35,116.0,32563.0,70000000.0,6.3,116625798.0
70000000.0,2007.0,2.35,127.0,16034.0,70000000.0,7.7,137022245.0
70000000.0,2012.0,2.35,136.0,712.0,75000000.0,5.9,61031932.0
70000000.0,1997.0,2.35,136.0,12226.0,70000000.0,7.0,131445884.0
70000000.0,2004.0,1.85,106.0,12871.0,70000000.0,6.1,49730854.0
70000000.0,2002.0,2.35,116.0,12993.0,70000000.0,5.6,69157016.0
70000000.0,2005.0,2.35,113.0,13517.0,60000000.0,5.2,54612337.0
70000000.0,2016.0,2.35,117.0,3524.0,40455386.33009198,6.8,48197252.0
70000000.0,2013.0,2.35,115.0,15708.0,50000000.0,6.7,103735965.0
70000000.0,2011.0,2.35,116.0,49608.0,35000000.0,6.5,65409046.0
70000000.0,1998.0,2.35,97.0,13628.0,70000000.0,5.8,19870567.0
70000000.0,2002.0,2.35,125.0,15916.0,60000000.0,6.3,33076815.0
70000000.0,2002.0,2.35,98.0,2763.0,70000000.0,3.0,25852508.0
70000000.0,2014.0,2.35,99.0,1520.0,70000000.0,4.2,61402445.0
70000000.0,2002.0,2.35,91.0,1846.0,70000000.0,3.6,14294842.0
70000000.0,2001.0,2.35,95.0,3734.0,70000000.0,6.2,13596911.0
70000000.0,2013.0,2.1269761542364285,88.0,6946.0,70000000.0,5.6,20107933.0
70000000.0,2015.0,2.35,133.0,28129.0,70000000.0,5.4,19535476.0
70000000.0,2006.0,2.35,116.0,1899.0,70000000.0,4.2,35417162.0
69000000.0,2010.0,1.85,87.0,11608.0,69000000.0,7.7,543495033.0
69000000.0,2010.0,1.85,114.0,10419.0,40455386.33009198,5.9,86796502.0
68000000.0,2010.0,2.35,124.0,52547.0,68000000.0,4.9,706102828.0
68000000.0,2002.0,2.35,124.0,12556.0,68000000.0,6.4,193500000.0
68000000.0,2015.0,2.35,125.0,30010.0,68000000.0,6.4,216500183.0
68000000.0,2011.0,2.35,111.0,3393.0,36000000.0,5.9,87173475.0
68000000.0,1995.0,2.35,105.0,1132.0,68000000.0,5.6,77224232.0
68000000.0,2003.0,2.35,136.0,12194.0,68000000.0,5.5,75685268.0
68000000.0,1999.0,1.85,121.0,3986.0,65000000.0,6.0,33462011.0
68000000.0,1999.0,2.35,157.0,18216.0,68000000.0,7.9,60265197.0
67500000.0,2008.0,2.35,128.0,29824.0,70000000.0,7.1,118556530.0
67500000.0,2012.0,2.35,105.0,8281.0,69000000.0,5.9,137489730.0
67000000.0,2002.130733382389,16.0,30.0,2465.0,40455386.33009198,7.4,18115927.0
67000000.0,2007.0,2.35,102.0,14625.0,35000000.0,5.4,25357771.0
66000000.0,1999.0,2.35,113.0,1302.0,66000000.0,6.2,211700000.0
66000000.0,2014.0,2.35,132.0,7081.0,66000000.0,6.5,194169619.0
65000000.0,1998.0,1.85,169.0,44998.0,70000000.0,8.6,485035085.0
65000000.0,2000.0,1.37,127.0,5838.0,70000000.0,6.4,374105123.0
65000000.0,2012.0,2.35,150.0,25517.0,65000000.0,7.4,273346281.0
65000000.0,2002.0,1.85,103.0,5437.0,59000000.0,7.6,386116343.0
65000000.0,1995.0,2.35,140.0,17171.0,62000000.0,7.6,334100000.0
65000000.0,1999.0,2.35,136.0,18563.0,63000000.0,8.7,463517383.0
65000000.0,2012.0,1.85,158.0,46204.0,61000000.0,7.6,442169052.0
65000000.0,2002.0,1.85,104.0,5265.0,60000000.0,5.5,172825854.0
65000000.0,1998.0,1.85,119.0,17768.0,65000000.0,6.5,250800000.0
65000000.0,2014.0,2.35,137.0,2938.0,65000000.0,7.2,163442936.0
65000000.0,2014.0,2.35,137.0,2938.0,65000000.0,7.2,163442936.0
65000000.0,2010.0,2.35,95.0,23018.0,65000000.0,6.6,211739043.0
65000000.0,2008.0,2.35,106.0,11264.0,65000000.0,6.9,128468793.0
65000000.0,1998.0,2.35,136.0,12396.0,65000000.0,6.7,233700000.0
65000000.0,2000.0,2.35,130.0,17771.0,65000000.0,6.4,128874043.0
65000000.0,2014.0,2.39,118.0,4796.0,65000000.0,5.2,139840525.0
65000000.0,1993.0,2.35,124.0,15229.0,70000000.0,6.4,255000000.0
65000000.0,1996.0,2.35,108.0,2913.0,50000000.0,6.0,148345997.0
65000000.0,2006.0,1.85,129.0,14421.0,63000000.0,6.0,163295654.0
65000000.0,2000.0,1.85,104.0,16452.0,60000000.0,6.1,69688384.0
65000000.0,2003.0,1.85,117.0,12850.0,65000000.0,6.4,141205169.0
65000000.0,2012.0,2.35,99.0,1375.0,65000000.0,6.4,180148897.0
65000000.0,1999.0,1.66,159.0,11424.0,65000000.0,7.3,104267443.0
65000000.0,2012.0,2.35,103.0,29808.0,65000000.0,6.3,156974557.0
65000000.0,2015.0,1.85,105.0,11943.0,50100000.0,6.6,154362963.0
65000000.0,2004.0,2.35,122.0,19764.0,65000000.0,5.9,132397389.0
65000000.0,1984.0,1.85,114.0,3860.0,16900000.0,6.4,48164150.0
65000000.0,2006.0,2.35,131.0,12088.0,65000000.0,7.1,43545364.0
65000000.0,2015.0,2.35,121.0,2131.0,55000000.0,7.1,221662676.0
65000000.0,2012.0,2.35,96.0,17913.0,65000000.0,5.4,238940997.0
65000000.0,1998.0,2.35,143.0,1409.0,65000000.0,6.7,39017984.0
65000000.0,1999.0,2.35,151.0,13209.0,63000000.0,8.8,100853753.0
65000000.0,2008.0,2.35,111.0,28643.0,45000000.0,6.4,72516819.0
65000000.0,1996.0,2.35,121.0,1531.0,65000000.0,6.7,33447612.0
65000000.0,2000.0,2.35,135.0,1013.0,65000000.0,6.2,62761005.0
65000000.0,2005.0,2.35,100.0,7048.0,43000000.0,4.8,56409722.0
65000000.0,2009.0,2.35,94.0,23365.0,65000000.0,6.3,41636243.0
65000000.0,1991.0,1.85,100.0,15944.0,70000000.0,5.7,17218916.0
65000000.0,2014.0,1.85,102.0,49433.0,65000000.0,6.5,39499349.0
65000000.0,2000.0,1.85,105.0,3580.0,65000000.0,5.0,10014234.0
65000000.0,2005.0,2.35,130.0,450.0,50000000.0,6.9,26670920.0
64000000.0,2006.0,1.85,98.0,6334.0,64000000.0,4.3,101636047.0
64000000.0,1999.0,1.85,133.0,16710.0,64000000.0,5.1,63200000.0
63700000.0,2006.0,2.35,147.0,253.0,50000000.0,7.5,133603463.0
63000000.0,1993.0,1.85,127.0,2129.0,63000000.0,8.1,1038812584.0
63000000.0,2002.0,2.35,94.0,2725.0,63000000.0,6.2,292738626.0
63000000.0,2011.0,1.85,95.0,2558.0,63000000.0,5.5,188657593.0
63000000.0,1994.0,2.35,212.0,5708.0,63000000.0,6.6,25052000.0
62000000.0,1994.0,2.35,141.0,14178.0,62000000.0,6.9,207500000.0
62000000.0,2000.0,2.35,116.0,14931.0,62000000.0,6.6,127630030.0
62000000.0,1995.0,2.35,114.0,2668.0,62000000.0,6.8,107822813.0
62000000.0,2015.0,2.76,187.0,49912.0,44000000.0,7.9,145478036.0
62000000.0,2008.0,2.35,87.0,6658.0,62000000.0,3.8,40123346.0
62000000.0,2001.0,2.35,125.0,14536.0,42000000.0,5.9,18708848.0
61000000.0,2014.0,2.35,149.0,4348.0,61000000.0,8.1,368567189.0
61000000.0,2007.0,1.85,93.0,13232.0,61000000.0,6.3,145594548.0
61000000.0,2015.0,2.35,132.0,2517.0,61000000.0,6.4,310697192.0
61000000.0,2013.0,2.35,109.0,20148.0,61000000.0,6.7,132493015.0
60000000.0,2004.0,1.85,106.0,24938.0,80000000.0,6.3,516567575.0
60000000.0,2014.0,2.35,100.0,22128.0,60000000.0,7.8,457729388.0
60000000.0,2006.0,2.35,117.0,32360.0,65000000.0,7.7,454161935.0
60000000.0,2007.0,2.35,100.0,1412.0,40455386.33009198,5.9,253555383.0
60000000.0,2008.0,2.35,115.0,4811.0,60000000.0,7.1,247812011.0
60000000.0,1999.0,1.85,189.0,17716.0,60000000.0,8.5,290701374.0
60000000.0,2005.0,1.85,81.0,2252.0,150000000.0,5.8,310043823.0
60000000.0,1998.0,1.85,103.0,3698.0,60000000.0,8.1,264118201.0
60000000.0,2002.0,2.35,119.0,13249.0,60000000.0,7.9,214357371.0
60000000.0,2009.0,1.85,113.0,8172.0,60000000.0,5.5,172450423.0
60000000.0,1995.0,2.35,130.0,1784.0,58000000.0,7.2,356429941.0
60000000.0,2003.0,2.35,111.0,35084.0,60000000.0,7.0,176262839.0
60000000.0,2003.0,1.85,92.0,4050.0,60000000.0,5.5,164285587.0
60000000.0,1999.0,2.35,116.0,2321.0,95000000.0,6.3,149705852.0
60000000.0,1998.0,1.85,99.0,1195.0,70000000.0,7.0,218613188.0
60000000.0,2004.0,2.35,120.0,13581.0,65000000.0,7.6,217670152.0
60000000.0,2001.0,1.85,87.0,4171.0,60000000.0,5.2,200700000.0
60000000.0,2002.0,1.85,101.0,2636.0,60000000.0,6.1,199043309.0
60000000.0,1998.0,1.85,83.0,25788.0,105000000.0,6.6,152457863.0
60000000.0,2002.0,2.35,100.0,14611.0,60000000.0,5.5,165890634.0
60000000.0,2004.0,2.35,101.0,3943.0,60000000.0,6.1,170200225.0
60000000.0,1990.0,2.35,107.0,14006.0,60000000.0,5.9,157670733.0
60000000.0,2005.0,2.35,94.0,20348.0,60000000.0,5.4,135015330.0
60000000.0,2010.0,1.85,140.0,20440.0,60000000.0,5.7,206598789.0
60000000.0,2004.0,2.35,146.0,20454.0,70000000.0,7.7,130968579.0
60000000.0,1999.0,2.35,156.0,20761.0,55000000.0,6.8,100230832.0
60000000.0,1998.0,1.85,170.0,20683.0,60000000.0,6.5,186883563.0
60000000.0,2009.0,1.85,100.0,647.0,60000000.0,7.7,126037057.0
60000000.0,2004.0,1.85,115.0,4496.0,55000000.0,6.5,102332848.0
60000000.0,1999.0,2.35,105.0,3697.0,60000000.0,5.8,165048228.0
60000000.0,2003.0,2.35,89.0,1233.0,60000000.0,4.4,90723216.0
60000000.0,2008.0,1.85,91.0,13654.0,48000000.0,5.0,162778384.0
60000000.0,2016.0,2.35,99.0,20276.0,60000000.0,5.9,193857962.0
60000000.0,2002.130733382389,1.78,22.0,2064.0,40455386.33009198,7.3,71719931.0
60000000.0,2006.0,2.35,98.0,24664.0,50000000.0,4.4,87123569.0
60000000.0,1996.0,1.85,94.0,4530.0,60000000.0,5.4,129832389.0
60000000.0,1998.0,2.35,115.0,4713.0,60000000.0,6.5,56709981.0
60000000.0,2015.0,1.85,124.0,75793.0,60000000.0,6.6,100751232.0
60000000.0,1997.0,2.35,124.0,38227.0,60000000.0,6.3,159356941.0
60000000.0,2003.0,2.35,119.0,3637.0,60000000.0,6.3,98819789.0
60000000.0,1996.0,1.85,124.0,3653.0,60000000.0,6.1,100645801.0
60000000.0,2008.0,2.35,93.0,13403.0,60000000.0,6.1,90482317.0
60000000.0,2002.0,1.85,98.0,2018.0,60000000.0,5.3,104429625.0
60000000.0,2014.0,2.35,105.0,1411.0,60000000.0,6.2,131377412.0
60000000.0,1995.0,1.85,92.0,2318.0,60000000.0,5.4,104324083.0
60000000.0,2005.0,2.35,115.0,4305.0,45000000.0,5.0,101382396.0
60000000.0,1997.0,2.35,116.0,3090.0,75000000.0,6.3,160700000.0
60000000.0,2007.0,2.35,124.0,1640.0,61000000.0,7.2,95538560.0
60000000.0,1998.0,2.35,104.0,4294.0,48000000.0,6.1,68336997.0
60000000.0,2013.0,2.35,113.0,34738.0,60000000.0,6.7,104100903.0
60000000.0,2009.0,1.85,100.0,12258.0,60000000.0,4.9,57604723.0
60000000.0,2010.0,2.35,117.0,7053.0,80000000.0,6.6,82812456.0
60000000.0,2002.0,2.35,116.0,31224.0,60000000.0,6.4,67312826.0
60000000.0,2002.0,2.35,101.0,53024.0,60000000.0,6.2,82150183.0
60000000.0,2009.0,2.35,91.0,22668.0,70000000.0,6.1,108996113.0
60000000.0,2009.0,2.35,125.0,10623.0,60000000.0,6.2,81079566.0
60000000.0,2008.0,2.35,101.0,38809.0,60000000.0,6.0,78481410.0
60000000.0,2009.0,2.35,134.0,24458.0,60000000.0,7.4,124514011.0
60000000.0,2009.0,2.35,127.0,19776.0,40455386.33009198,7.1,88832210.0
60000000.0,1999.0,1.85,94.0,2151.0,65000000.0,4.9,36850101.0
60000000.0,2006.0,2.35,107.0,1352.0,60000000.0,6.1,78080697.0
60000000.0,2012.0,2.35,111.0,17871.0,40455386.33009198,6.8,47818913.0
60000000.0,2003.0,1.85,100.0,1395.0,60000000.0,6.3,121327628.0
60000000.0,1997.0,2.35,110.0,1976.0,40000000.0,5.7,33956608.0
60000000.0,1998.0,2.35,111.0,16536.0,60000000.0,6.1,32983332.0
60000000.0,1998.0,2.35,111.0,16537.0,60000000.0,6.1,32983332.0
60000000.0,2000.0,1.85,152.0,36897.0,60000000.0,7.9,47371191.0
